country_code,country,continent,indicator,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
AGO,Angola,Africa,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,renewable_consump_pct,51,60.1,52.9,NA,NA,NA
AGO,Angola,Africa,GHG_emissions_total,140.32039,132.08969,134.81859,137.62039,NA,NA
AGO,Angola,Africa,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,renewable_hydropower_gen_gwh_off_grid,94.34,94.34,94.34,94.34,94.34,NA
AGO,Angola,Africa,renewable_hydropower_gen_gwh_on_grid,12467.96,13707.34,13707.34,13707.34,13707.34,NA
AGO,Angola,Africa,renewable_hydropower_cap_mw_off_grid,35.28,35.28,35.28,35.28,35.28,35.28
AGO,Angola,Africa,renewable_hydropower_cap_mw_on_grid,3360,3694,3694,3694,3694,3694
AGO,Angola,Africa,solar_pv_gen_gwh_off_grid,1.94,1.95,2.05,2.07,2.07,NA
AGO,Angola,Africa,solar_pv_gen_gwh_on_grid,NA,NA,NA,403.28,438.78,NA
AGO,Angola,Africa,solar_pv_cap_mw_off_grid,1.37,1.37,1.44,1.46,1.46,1.46
AGO,Angola,Africa,solar_pv_cap_mw_on_grid,NA,NA,NA,284,309,360.43
AGO,Angola,Africa,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,total_renewable_gen_gwh_off_grid,96.28,96.29,96.38,96.41,96.41,NA
AGO,Angola,Africa,total_renewable_gen_gwh_on_grid,12667.96,13907.34,13907.34,14310.62,14346.12,NA
AGO,Angola,Africa,total_renewable_cap_mw_off_grid,36.65,36.65,36.72,36.74,36.74,36.74
AGO,Angola,Africa,total_renewable_cap_mw_on_grid,3411,3745,3745,4029,4054,4105.43
AGO,Angola,Africa,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_marine_energy,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_nuclear,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_offgrid_solar_pv,NA,NA,NA,40,59.89,NA
AGO,Angola,Africa,financing_offshore_wind,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_ongrid_solar_pv,0.06,0.03,NA,NA,NA,NA
AGO,Angola,Africa,financing_onshore_wind,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_pumped_storage,NA,NA,NA,NA,NA,NA
AGO,Angola,Africa,financing_renewable_hydropower,NA,NA,NA,40,NA,NA
AGO,Angola,Africa,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,renewable_hydropower_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,renewable_hydropower_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_pv_gen_gwh_on_grid,2.68,3.82,3.82,3.82,3.82,NA
AIA,Anguilla,North America,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_pv_cap_mw_on_grid,1.54,1.54,1.54,1.54,1.54,1.54
AIA,Anguilla,North America,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,total_renewable_gen_gwh_on_grid,2.68,3.82,3.82,3.82,3.82,NA
AIA,Anguilla,North America,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,total_renewable_cap_mw_on_grid,1.54,1.54,1.54,1.54,1.54,1.54
AIA,Anguilla,North America,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_marine_energy,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_nuclear,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_offshore_wind,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_ongrid_solar_pv,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_onshore_wind,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_pumped_storage,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
AIA,Anguilla,North America,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_elec_pct,3.68746637977407,4.9484175555167,5.65579264886605,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_prod_kwh,13710000,16980000,20250000,NA,NA,NA
ATG,Antigua & Barbuda,North America,hydro_elec_pct,0,0,0,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_prod_pct,3.68746637977407,4.9484175555167,5.65579264886605,NA,NA,NA
ATG,Antigua & Barbuda,North America,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_consump_pct,0.7,0.9,0.9,0.9,NA,NA
ATG,Antigua & Barbuda,North America,GHG_emissions_total,0.598739685064,0.532839685064,0.562539685064,0.563839685064,NA,NA
ATG,Antigua & Barbuda,North America,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_hydropower_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,renewable_hydropower_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,solar_pv_gen_gwh_off_grid,0.64,0.64,0.64,0.65,NA,NA
ATG,Antigua & Barbuda,North America,solar_pv_gen_gwh_on_grid,13.07,16.34,21.18,22.76,23.33,NA
ATG,Antigua & Barbuda,North America,solar_pv_cap_mw_off_grid,0.41,0.41,0.41,0.41,0.41,0.41
ATG,Antigua & Barbuda,North America,solar_pv_cap_mw_on_grid,8.3,12.45,14.45,14.45,15.17,15.17
ATG,Antigua & Barbuda,North America,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,total_renewable_gen_gwh_off_grid,0.64,0.64,0.64,0.65,NA,NA
ATG,Antigua & Barbuda,North America,total_renewable_gen_gwh_on_grid,13.07,16.34,21.18,22.76,23.33,NA
ATG,Antigua & Barbuda,North America,total_renewable_cap_mw_off_grid,0.41,0.41,0.41,0.41,0.41,0.41
ATG,Antigua & Barbuda,North America,total_renewable_cap_mw_on_grid,8.3,12.45,14.45,14.45,15.17,15.17
ATG,Antigua & Barbuda,North America,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_marine_energy,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_nuclear,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_offshore_wind,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_ongrid_solar_pv,NA,6.72,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_onshore_wind,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_pumped_storage,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
ATG,Antigua & Barbuda,North America,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,renewable_elec_pct,26.5099136541149,27.2624493230322,25.5361113468556,NA,NA,NA
ARG,Argentina,South America,renewable_prod_kwh,2097910000,8877220000,13880960000,NA,NA,NA
ARG,Argentina,South America,hydro_elec_pct,25.0066282110996,21.0892679568576,16.4741903263502,20.2403103436438,NA,NA
ARG,Argentina,South America,renewable_prod_pct,1.5032854430153,6.17318136617456,9.06192102050542,NA,NA,NA
ARG,Argentina,South America,energy_invest_private_usd,2060400000,160000000,NA,516000000,720000000,NA
ARG,Argentina,South America,energy_invest_ppp_usd,1408000000,NA,NA,345000000,720000000,NA
ARG,Argentina,South America,renewable_consump_pct,10.7,9.8,9.2,NA,NA,NA
ARG,Argentina,South America,GHG_emissions_total,368.6784,415.16231,435.46391,442.61121,NA,NA
ARG,Argentina,South America,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,nuclear_gen_gwh_on_grid,7927.08,10010.88,10169.69,8036.45,9643.77,NA
ARG,Argentina,South America,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,nuclear_cap_mw_on_grid,1755,1755,1755,1755,1755,1755
ARG,Argentina,South America,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,onshore_wind_gen_gwh_off_grid,2.38,2.38,2.38,2.38,2.38,NA
ARG,Argentina,South America,onshore_wind_gen_gwh_on_grid,4996.87,9412.33,12939.88,14167,15980.67,NA
ARG,Argentina,South America,onshore_wind_cap_mw_off_grid,0.91,0.91,0.91,0.91,0.91,0.91
ARG,Argentina,South America,onshore_wind_cap_mw_on_grid,1608.55,2623.1,3291.32,3309.32,3705.42,4319.42
ARG,Argentina,South America,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,pumped_storage_gen_gwh_on_grid,409.29,588,536,810,810,NA
ARG,Argentina,South America,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,pumped_storage_cap_mw_on_grid,974,974,974,974,974,974
ARG,Argentina,South America,renewable_hydropower_gen_gwh_off_grid,5.39,5.39,5.39,5.39,5.39,NA
ARG,Argentina,South America,renewable_hydropower_gen_gwh_on_grid,27509.53,23673.68,19652.08,28669.68,39586.15,NA
ARG,Argentina,South America,renewable_hydropower_cap_mw_off_grid,4.1,4.1,4.1,4.1,4.1,4.1
ARG,Argentina,South America,renewable_hydropower_cap_mw_on_grid,10338.02,10371.66,10373.17,10386.39,10386.39,9191.39
ARG,Argentina,South America,solar_pv_gen_gwh_off_grid,8.45,8.66,9.88,12.01,12.59,NA
ARG,Argentina,South America,solar_pv_gen_gwh_on_grid,799.7,1344.36,2202.62,2940.29,3279.94,NA
ARG,Argentina,South America,solar_pv_cap_mw_off_grid,5.94,5.77,7.58,8.65,8.37,8.37
ARG,Argentina,South America,solar_pv_cap_mw_on_grid,439.91,762.11,1069.34,1104.02,1396.93,1732.23
ARG,Argentina,South America,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,total_renewable_gen_gwh_off_grid,192.02,192.23,193.44,195.57,196.16,NA
ARG,Argentina,South America,total_renewable_gen_gwh_on_grid,34955.99,36743.69,37049.99,48038.14,61152.35,NA
ARG,Argentina,South America,total_renewable_cap_mw_off_grid,101.39,101.22,103.03,104.09,103.82,103.82
ARG,Argentina,South America,total_renewable_cap_mw_on_grid,12561.5,13999.38,15007.44,15076.97,15774.51,15533.01
ARG,Argentina,South America,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_marine_energy,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_nuclear,0.06,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_offgrid_solar_pv,1.42,0.01,NA,0.01,182.73,NA
ARG,Argentina,South America,financing_offshore_wind,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_ongrid_solar_pv,96.38,NA,0.86,NA,12.23,NA
ARG,Argentina,South America,financing_onshore_wind,416.57,2.7,1.77,10.37,90.85,NA
ARG,Argentina,South America,financing_pumped_storage,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
ARG,Argentina,South America,financing_solar_thermal_energy,NA,NA,NA,NA,26.51,NA
ARM,Armenia,Europe,renewable_elec_pct,31.2254199765594,23.4345496300077,30.0380758979566,NA,NA,NA
ARM,Armenia,Asia,renewable_elec_pct,31.2254199765594,23.4345496300077,30.0380758979566,NA,NA,NA
ARM,Armenia,Europe,renewable_prod_kwh,27800000,58800000,165700000,NA,NA,NA
ARM,Armenia,Asia,renewable_prod_kwh,27800000,58800000,165700000,NA,NA,NA
ARM,Armenia,Europe,hydro_elec_pct,30.8633936710509,22.6843582546568,27.9350171341541,21.0990206746464,NA,NA
ARM,Armenia,Asia,hydro_elec_pct,30.8633936710509,22.6843582546568,27.9350171341541,21.0990206746464,NA,NA
ARM,Armenia,Europe,renewable_prod_pct,0.36202630550853,0.750191375350855,2.10305876380251,NA,NA,NA
ARM,Armenia,Asia,renewable_prod_pct,0.36202630550853,0.750191375350855,2.10305876380251,NA,NA,NA
ARM,Armenia,Europe,energy_invest_private_usd,321400000,NA,53010000,37000000,26000000,NA
ARM,Armenia,Asia,energy_invest_private_usd,321400000,NA,53010000,37000000,26000000,NA
ARM,Armenia,Europe,energy_invest_ppp_usd,321400000,NA,53010000,37000000,26000000,NA
ARM,Armenia,Asia,energy_invest_ppp_usd,321400000,NA,53010000,37000000,26000000,NA
ARM,Armenia,Europe,renewable_consump_pct,10.3,8.4,9.1,NA,NA,NA
ARM,Armenia,Asia,renewable_consump_pct,10.3,8.4,9.1,NA,NA,NA
ARM,Armenia,Europe,GHG_emissions_total,9.00092,9.52302,10.20082,9.89392,NA,NA
ARM,Armenia,Asia,GHG_emissions_total,9.00092,9.52302,10.20082,9.89392,NA,NA
ARM,Armenia,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,nuclear_gen_gwh_on_grid,2197.8,2756.3,1998.4,1939.9,2709.2,NA
ARM,Armenia,Asia,nuclear_gen_gwh_on_grid,2197.8,2756.3,1998.4,1939.9,2709.2,NA
ARM,Armenia,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,nuclear_cap_mw_on_grid,407.5,407.5,448.2,448.2,448.2,448
ARM,Armenia,Asia,nuclear_cap_mw_on_grid,407.5,407.5,448.2,448.2,448.2,448
ARM,Armenia,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,onshore_wind_gen_gwh_on_grid,3.3,1.9,1.5,1.8,2.3,NA
ARM,Armenia,Asia,onshore_wind_gen_gwh_on_grid,3.3,1.9,1.5,1.8,2.3,NA
ARM,Armenia,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,onshore_wind_cap_mw_on_grid,2.93,2.93,2.93,2.93,2.9,2.9
ARM,Armenia,Asia,onshore_wind_cap_mw_on_grid,2.93,2.93,2.93,2.93,2.9,2.9
ARM,Armenia,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ARM,Armenia,Asia,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
