country_code,country,continent,year,renewable_elec_pct,renewable_prod_kwh,renewable_prod_pct,renewable_consump_pct,hydro_elec_pct,total_renewable_cap_mw,total_renewable_gen_gwh,GHG_emissions_total,energy_invest_private_ppp_USD,total_solar_cap_mw,total_solar_gen_gwh,total_wind_cap_mw,total_wind_gen_gwh,total_hydro_cap_mw,total_hydro_gen_gwh,total_financing_solar_USD,total_financing_wind_USD,total_financing_hydro_USD,total_financing_other_USD,total_financing_renewables_USD
ASM,American Samoa,Oceania,2024,NA,NA,NA,NA,NA,7.11,NA,NA,NA,7.11,0,0,0,0,0,0,0,0,0,0
ATG,Antigua & Barbuda,North America,2019,3.68746637977407,13710000,3.68746637977407,0.7,0,8.71,13.71,0.598739685064,NA,8.71,13.71,0,0,0,0,0,0,0,0,0
ATG,Antigua & Barbuda,North America,2020,4.9484175555167,16980000,4.9484175555167,0.9,0,12.86,16.98,0.532839685064,NA,12.86,16.98,0,0,0,0,6.72,0,0,0,6.72
ATG,Antigua & Barbuda,North America,2021,5.65579264886605,20250000,5.65579264886605,0.9,0,14.86,21.82,0.562539685064,NA,14.86,21.82,0,0,0,0,0,0,0,0,0
ATG,Antigua & Barbuda,North America,2022,NA,NA,NA,0.9,NA,14.86,23.41,0.563839685064,NA,14.86,23.41,0,0,0,0,0,0,0,0,0
ATG,Antigua & Barbuda,North America,2023,NA,NA,NA,NA,NA,15.58,23.33,NA,NA,15.58,23.33,0,0,0,0,0,0,0,0,0
ATG,Antigua & Barbuda,North America,2024,NA,NA,NA,NA,NA,15.58,NA,NA,NA,15.58,0,0,0,0,0,0,0,0,0,0
AUS,Australia,Oceania,2019,19.7038905554041,36056000000,13.6563342726419,10.3,6.04755628276217,31910.79,51658.71,550.491124135931,NA,15452.69,14848.6,7881,17711.95,7713,15602.28,0,0,0,0,0
AUS,Australia,Oceania,2020,22.6002911252065,44782000000,16.8875246061136,11.2,5.71276651909284,38563.73,59544.72,527.950186128816,NA,19772.63,21033.199999999997,10207,20395.88,7713,14764.01,0,0,0,0,0
AUS,Australia,Oceania,2021,26.6608674695166,55600000000,20.937361139354,12.3,5.7235063301626,43535.72,70359.09,524.116486128816,NA,24396.62,27717,10555,24535.37,7713,14760.54,30.26,0,0,0,30.26
AUS,Australia,Oceania,2022,NA,NA,NA,NA,6.26447808905797,49437.19,83281.72,512.388986128816,NA,28887.09,34686.7,11966,29107.79,7713,16296.97,0,0,0,0,0
AUS,Australia,Oceania,2023,NA,NA,NA,NA,6.07197767365944,52167.04,92216.31,NA,NA,30674.94,41968.5,12908,31384.87,7713,15770.14,1.36,0,0,0,1.36
AUS,Australia,Oceania,2024,NA,NA,NA,NA,NA,60172.62,NA,NA,NA,35864.94,0,15288,0,8064.58,0,0,0,0,0,0
AUT,Austria,Europe,2019,78.1470754640731,13807700000,18.6002370881267,34,59.5468383759463,20774.24,54633.64,85.4464460294606,NA,1702.79,1702.09,3224.12,7450.08,14597.11,40825.97,0,0,0,0,0
AUT,Austria,Europe,2020,80.9966233909424,13426530000,18.5045480856694,35.8,62.492075305273,21149.79,55423.58,71.9095156988954,NA,2037.13,2042.93,3225.98,6791.53,14634.509999999998,41998.03,0,192.15,0,0,192.15
AUT,Austria,Europe,2021,79.9114280061055,14003130000,19.7907315280683,36,60.1206964780372,22112.91,52883.35,70.1833285442051,NA,2771.31,2773.91,3422.34,6740.04,14747.93,38889.71,0,0,0,0,0
AUT,Austria,Europe,2022,NA,NA,NA,NA,56.6548217484255,23509.99,50405.98,64.8676285442051,NA,3757.41,3782.51,3633.1,7241.65,14924.130000000001,34625.11,0,2.78,0,0,2.78
AUT,Austria,Europe,2023,NA,NA,NA,NA,60.0436946231339,26408.96,59662.36,NA,NA,6331,6394.81,3896.29,8036.71,14953.109999999999,40672.64,0,0,0,0,0
AUT,Austria,Europe,2024,NA,NA,NA,NA,NA,28863.670000000002,NA,NA,NA,8481,0,4035,0,15071.109999999999,0,0,0,0,0,0
AZE,Azerbaijan,Europe,2019,7.32701749002762,346300000,1.32824486038662,1.7,5.99877262964099,1288.95,1910.3,53.01428,NA,33.1,44.2,66,105.4,1144.8,1564.8,0,0,0,0,0
AZE,Azerbaijan,Europe,2020,5.46925190603352,344200000,1.33209489531329,1.3,4.13715701072023,1295.55,1413.2,51.35848,NA,35.1,47,66,96.1,1149.4,1069.5,0,0,0,0,0
AZE,Azerbaijan,Europe,2021,5.79875927851687,340100000,1.21956467171083,1.3,4.57919460680604,1315.8,1617.1,53.62018,200000000,47.9,55.2,66,91.4,1157.2,1277.3,0,0,0,0,0
AZE,Azerbaijan,Europe,2022,NA,NA,NA,NA,5.49261338200351,1324.6,1945.2,55.66028,250000000,51.2,60.9,64,83.3,1164.7,1595.7,145.16,0,0,0,145.16
AZE,Azerbaijan,Europe,2023,NA,NA,NA,NA,NA,1687.8,2122.5,NA,348000000,281.8,80.7,66.5,55.4,1301.8,1763.4,0,201.9,0,0,201.9
AZE,Azerbaijan,Europe,2024,NA,NA,NA,NA,NA,1791.92,NA,NA,NA,281,0,66.62,0,1406.6,0,0,0,0,0,0
BDI,Burundi,Africa,2019,77.4168754270098,8390000,2.3884081074926,84.8,75.0284673195172,54.199999999999996,230.17,5.2231,NA,1.92,2.9899999999999998,0,0,48.28,221.76,0.2,0,80.23,0,80.43
BDI,Burundi,Africa,2020,70.2817717120338,8820000,2.2209352101327,83.4,68.0608365019012,54.339999999999996,276.19,5.1496,15700000,2.06,3.1999999999999997,0,0,48.28,267.44000000000005,97.16,0,0,0,97.16
BDI,Burundi,Africa,2021,61.3041849395068,7890000,1.73876633536814,83.1,59.5654186041387,61.3,259.38,5.9484,NA,9.02,11.81,0,0,48.28,242.17,0,0,0,0,0
BDI,Burundi,Africa,2022,NA,NA,NA,83,NA,76.14,297.74,6.1092,NA,8.86,15.13,0,0,63.28,278.27000000000004,0,0,0,0,0
BDI,Burundi,Africa,2023,NA,NA,NA,NA,NA,76.81,387.48,NA,1000000,9.530000000000001,15.61,0,0,63.28,367.61,0.15,0,0.96,0,1.1099999999999999
BDI,Burundi,Africa,2024,NA,NA,NA,NA,NA,76.81,NA,NA,NA,9.530000000000001,0,0,0,63.28,0,0,0,0,0,0
BEL,Belgium,Europe,2019,21.7445672486518,19181700000,20.4834214320038,10.2,1.26114581664798,9397.25,19474.2,123.127941826167,NA,4523,4252.4,3863.7,9755.400000000001,104.1,301,0,0,0,0,0
BEL,Belgium,Europe,2020,27.4037225420603,23200000000,25.9348275669331,12.3,1.46889497512716,11153.35,23460.69,115.37880559588,NA,5453,5112.69,4672.8,12818.599999999999,105.8,266.9,0,0,0,0,0
BEL,Belgium,Europe,2021,23.5469068829941,22307400000,22.2041506992485,11.7,1.34275618374558,11810,22741.4,119.325087546628,NA,5934,5622.7,4948.4,11997.599999999999,110.7,418.1,0,0,0,0,0
BEL,Belgium,Europe,2022,NA,NA,NA,NA,1.71454181605937,13077.75,24428.4,111.852087546628,NA,6781.2,6878.8,5303.4,12352.6,123.3,271.1,55.81,0,0,0,55.81
BEL,Belgium,Europe,2023,NA,NA,NA,NA,2.03277177406639,14770.85,27472.9,NA,NA,8351.9,7820,5454.1,15443.9,124.3,406.6,0,0,0,0,0
BEL,Belgium,Europe,2024,NA,NA,NA,NA,NA,16274.51,NA,NA,NA,9751.9,0,5598.76,0,128.3,0,0,0,0,0,0
BEN,Benin,Africa,2019,1.02462121212121,5410000,1.02462121212121,46.5,0,4.3100000000000005,5.68,13.20759,NA,3.81,5.6,0,0,0.5,0.07,0,0,0,0,0
BEN,Benin,Africa,2020,0.547017189079879,5340000,0.539939332659252,46.2,0.0070778564206269,5.35,7,13.69299,NA,4.85,6.92,0,0,0.5,0.07,0.02,0,0,0,0.02
BEN,Benin,Africa,2021,0.257548845470693,2830000,0.251332149200711,54.5,0.00621669626998224,6.52,8.48,12.05879,NA,6.02,8.4,0,0,0.5,0.07,26.63,0,0,0,26.63
BEN,Benin,Africa,2022,NA,NA,NA,NA,NA,33.879999999999995,45.489999999999995,12.65519,15820000,33.379999999999995,45.41,0,0,0.5,0.07,59.64,0,0,0,59.64
BEN,Benin,Africa,2023,NA,NA,NA,NA,NA,35.76,47.87,NA,9600000,35.26,47.79,0,0,0.5,0.07,19.310000000000002,0,0,0,19.310000000000002
BEN,Benin,Africa,2024,NA,NA,NA,NA,NA,35.76,NA,NA,NA,35.26,0,0,0,0.5,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2019,NA,NA,NA,NA,NA,17.77,41.2,NA,NA,6.65,9.14,11.13,32.06,0,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2020,NA,NA,NA,NA,NA,17.77,33,NA,NA,6.65,8.04,11.13,24.96,0,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2021,NA,NA,NA,NA,NA,17.77,37.7,NA,NA,6.65,8.94,11.13,28.76,0,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2022,NA,NA,NA,NA,NA,17.77,37.4,NA,NA,6.65,8.04,11.13,29.36,0,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2023,NA,NA,NA,NA,NA,18.9,43.29,NA,NA,7.78,8.64,11.13,34.65,0,0,0,0,0,0,0
BES,Caribbean Netherlands,North America,2024,NA,NA,NA,NA,NA,24.209999999999997,NA,NA,NA,13.08,0,11.13,0,0,0,0,0,0,0,0
BFA,Burkina Faso,Africa,2019,13.1478149100257,99580000,6.39974293059126,72.7,6.74807197943445,90.92999999999999,197.86,72.58207,NA,58.03,91.24000000000001,0,0,32,105.32,35.5,0,0,0,35.5
BFA,Burkina Faso,Africa,2020,13.4592164418754,97560000,6.26589595375722,73.1,7.19332048811818,91.41999999999999,204.05,68.96367,NA,58.52,90.35,0,0,32,112.39,151.31,0,0,0,151.31
BFA,Burkina Faso,Africa,2021,13.982068141064,106920000,6.39091452480574,71.2,7.59115361625822,92.19999999999999,221.57,73.78347,186010000,59.3,92.77000000000001,0,0,32,127.5,90.27,0,0,0,90.27
BFA,Burkina Faso,Africa,2022,NA,NA,NA,71.4,4.91312162971839,122.8,176.52999999999997,74.15997,46400000,89.89999999999999,92.94,0,0,32,82.29,6.4399999999999995,0,0,0,6.4399999999999995
BFA,Burkina Faso,Africa,2023,NA,NA,NA,NA,NA,211.94,285.53,NA,NA,177.04,194.93,0,0,34,89.3,55.24,0,0,0,55.24
BFA,Burkina Faso,Africa,2024,NA,NA,NA,NA,NA,240.54,NA,NA,NA,205.64,0,0,0,34,0,0,0,0,0,0
BGD,Bangladesh,Asia,2019,1.41533054353959,436050000,0.512565826593944,26.1,0.902764716945646,557.56,1228.59,256.221253,35710000,279.61,376.36,2.9,5.08,230,812.17,144.9,0,0,0.01,144.91
BGD,Bangladesh,Asia,2020,1.468127885908,381910000,0.446443392366591,27.2,1.02168449354141,621.52,1278.3899999999999,251.933553,2087000000,343.27,461.51,2.9,5.08,230,776.69,21.3,0.1,0,0,21.400000000000002
BGD,Bangladesh,Asia,2021,1.50205511687497,742190000,0.776227579354704,25,0.725827537520264,783.97,1385.81,269.785353,NA,505.72,614.33,2.9,5.08,230,734.42,313.88,0,0,0,313.88
BGD,Bangladesh,Asia,2022,NA,NA,NA,NA,0.769922226130457,801.11,1594.6499999999999,278.863153,613000000,522.86,867.1700000000001,2.9,5.08,230,710.72,0.56,0,0,0,0.56
BGD,Bangladesh,Asia,2023,NA,NA,NA,NA,NA,1024.16,1955.15,NA,247550000,745.9100000000001,1180.53,2.9,5.08,230,755.98,48.01,0,0,0,48.01
BGD,Bangladesh,Asia,2024,NA,NA,NA,NA,NA,1184.3,NA,NA,NA,846.0500000000001,0,62.9,0,230,0,0,0,0,0,0
BGR,Bulgaria,Europe,2019,17.928087451441,4555840000,10.2896377269853,19.3,7.63844972445569,4318.73,7484.58,48.8058165704902,11590000,1044.39,1417.29,703.12,1316.99,2514.35,2929.5,0,0,0,0,0
BGR,Bulgaria,Europe,2020,19.5452225548412,4645460000,11.3987829415517,21.1,8.14643961328949,4363.52,7465.59,43.9072145828663,NA,1100.21,1468.72,702.8,1477.13,2512.46,2820.4,1.01,0,0,0,1.01
BGR,Bulgaria,Europe,2021,22.1918096199125,5489200000,11.5396905482677,20.4,10.6521190716448,4531.64,10308.26,50.4370417976031,NA,1274.71,1466.6,704.38,1433.56,2505.23,4819.21,0,0,0,0,0
BGR,Bulgaria,Europe,2022,NA,NA,NA,NA,7.59024931186756,5003.72,9639.84,54.6397417976031,106390000,1736.54,2093.84,704.31,1499.13,2484.19,3803.28,0,0,0,0,0
BGR,Bulgaria,Europe,2023,NA,NA,NA,NA,NA,6177.41,10058.69,NA,293140000,2908.13,3520.71,704.31,1583.85,2486.28,3080.13,0,0,0,0,0
BGR,Bulgaria,Europe,2024,NA,NA,NA,NA,NA,7177.41,NA,NA,NA,3908.13,0,704.31,0,2486.28,0,0,0,0,0,0
BHR,Bahrain,Asia,2019,0.0338337914992599,11200000,0.0338337914992599,0,0,10.38,19.2,62.9953,NA,9.7,18,0.68,1.2,0,0,0,0,0,0,0
BHR,Bahrain,Asia,2020,0.0335590579493019,11200000,0.0335590579493019,0,0,10.78,19.2,63.1595,NA,10.1,18,0.68,1.2,0,0,0,0,0,0,0
BHR,Bahrain,Asia,2021,0.0378091872791519,12840000,0.0378091872791519,0,0,22.01,39.37,63.3628,NA,21.34,39,0.68,0.37,0,0,0,0,0,0,0
BHR,Bahrain,Asia,2022,NA,NA,NA,NA,NA,48.27,84.64,62.4805,NA,45.59,83,2.68,1.64,0,0,0,0,0,0,0
BHR,Bahrain,Asia,2023,NA,NA,NA,NA,NA,59.3,93.91,NA,NA,56.62,92.15,2.68,1.76,0,0,0,0,0,0,0
BHR,Bahrain,Asia,2024,NA,NA,NA,NA,NA,68.7,NA,NA,NA,66.03,0,2.68,0,0,0,0,0,0,0,0
BHS,Bahamas,North America,2019,0.259294143719874,4680000,0.259294143719874,1.1,0,5.890000000000001,13.15,-2.03071,NA,4.67,5.880000000000001,0.3,0.79,0,0,0,0,0,0,0
BHS,Bahamas,North America,2020,0.314668862486766,5350000,0.314668862486766,1.4,0,6.34,14.83,-2.36861,NA,5.11,7.5600000000000005,0.3,0.79,0,0,0,0,0,0,0
BHS,Bahamas,North America,2021,0.480875807854305,8460000,0.480875807854305,1.1,0,11.440000000000001,19.13,-2.21081,NA,10.21,11.86,0.3,0.79,0,0,2.19,0,0,0,2.19
BHS,Bahamas,North America,2022,NA,NA,NA,1.1,NA,16.49,26.98,-2.20211,NA,15.26,19.71,0.3,0.79,0,0,0,0,0,0,0
BHS,Bahamas,North America,2023,NA,NA,NA,NA,NA,16.56,30.93,NA,NA,15.34,23.66,0.3,0.79,0,0,0,0,0,0,0
BHS,Bahamas,North America,2024,NA,NA,NA,NA,NA,22.56,NA,NA,NA,21.34,0,0.3,0,0,0,0,0,0,0,0
BIH,Bosnia & Herzegovina,Europe,2019,36.9519236265935,292000000,1.66923912422112,36.8,35.2826845023724,1930.4,6393,24.1278,59950000,22.35,30,87,254,1818.84,6101,0.5,0,17.45,0,17.95
BIH,Bosnia & Herzegovina,Europe,2020,29.5306388526728,320000000,1.89640867606969,37.7,27.6342301766031,1952.79,4900,24.0468,78780000,34.89,45,87,262,1828.79,4580,0.03,0,0,0,0.03
BIH,Bosnia & Herzegovina,Europe,2021,39.3396633577902,496000000,2.67587397496763,36.6,36.6637893828226,2038.5,7186,23.8807,NA,56.51,72,135,382,1836.78,6690,0.06,0,228.91,0,228.97
BIH,Bosnia & Herzegovina,Europe,2022,NA,NA,NA,NA,28.9298577620414,2085.26,5248,23.8417,NA,101.56,114,135,391,1838.49,4712,0.15,0,407.27,0,407.41999999999996
BIH,Bosnia & Herzegovina,Europe,2023,NA,NA,NA,NA,NA,2199.88,7395,NA,495230000,212.19,253,135,356,1842.48,6750,0.02,35.83,0,0,35.85
BIH,Bosnia & Herzegovina,Europe,2024,NA,NA,NA,NA,NA,2309.58,NA,NA,NA,212.19,0,219,0,1868.18,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2019,NA,NA,NA,NA,NA,0.02,0.04,NA,NA,0.02,0.04,0,0,0,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2020,NA,NA,NA,NA,NA,0.04,0.07,NA,NA,0.04,0.07,0,0,0,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2021,NA,NA,NA,NA,NA,0.04,0.07,NA,NA,0.04,0.07,0,0,0,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2022,NA,NA,NA,NA,NA,0.06,0.09,NA,NA,0.06,0.09,0,0,0,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2023,NA,NA,NA,NA,NA,0.06,0.09,NA,NA,0.06,0.09,0,0,0,0,0,0,0,0,0
BLM,St. Barthélemy,North America,2024,NA,NA,NA,NA,NA,1.2,NA,NA,NA,1.2,0,0,0,0,0,0,0,0,0,0
BLR,Belarus,Europe,2019,2.50339799827011,663000000,1.6384529840603,7.8,0.864945014209811,414.66,1012.99,55.6519579650912,11300000,154,181,112,177.81,95.36,350.53,0,0,0,0.16,0.16
BLR,Belarus,Europe,2020,3.49434471308498,948000000,2.45927155753865,8.4,1.03507315554633,490.8,1347,51.0752642982567,NA,160.3,176,112,194,96,399,0.22,0,0,0.05,0.27
BLR,Belarus,Europe,2021,3.1465360459759,926600000,2.24690220422416,8.2,0.89963384175174,491.8,1297.6,45.591008938382,NA,163.7,173.8,111.7,173,96,370,0,0,0,0,0
BLR,Belarus,Europe,2022,NA,NA,NA,NA,0.941624365482233,627.9,1275.9,43.698908938382,NA,272.5,208.6,120,176.6,96.2,371.9,0,0,0,0,0
BLR,Belarus,Europe,2023,NA,NA,NA,NA,NA,631.9,1205.4,NA,NA,272.7,157.3,122,177.5,96.5,365,0,0,0,0,0
BLR,Belarus,Europe,2024,NA,NA,NA,NA,NA,614,NA,NA,NA,265,0,122,0,86.3,0,0,0,0,0,0
BLZ,Belize,North America,2019,60.1764319910569,173020000,42.0471943425114,30.4,18.1292376485455,97.51,247.84,-8.002229,NA,6.84,9.8,0.02,0.03,55.15,74.86,0,0,0,0,0
BLZ,Belize,North America,2020,94.286746117732,280030000,50.5651859877212,31.4,43.7215601300108,97.57000000000001,522.87,-8.049829,NA,6.8999999999999995,10.22,0.02,0.03,55.15,242.39,0.02,0,0,0,0.02
BLZ,Belize,North America,2021,92.8601757887138,280060000,59.4581971041569,26.6,33.4019786845569,97.57000000000001,297.96,-8.015029,NA,6.8999999999999995,7.24,0.02,0.03,55.15,157.59,2.91,0,0,0,2.91
BLZ,Belize,North America,2022,NA,NA,NA,30.8,NA,97.58000000000001,420.75,-7.991729,NA,6.91,8.1,0.02,0.03,55.15,239.03,0,0,0,0,0
BLZ,Belize,North America,2023,NA,NA,NA,NA,NA,97.63000000000001,326.96,NA,NA,6.960000000000001,9.33,0.02,0.04,55.15,176.94,73.79,0,0,0,73.79
BLZ,Belize,North America,2024,NA,NA,NA,NA,NA,97.63000000000001,NA,NA,NA,6.960000000000001,0,0.02,0,55.15,0,0,0,0,0,0
BMU,Bermuda,North America,2019,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BMU,Bermuda,North America,2020,NA,NA,NA,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BMU,Bermuda,North America,2021,NA,NA,NA,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BMU,Bermuda,North America,2022,NA,NA,NA,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BOL,Bolivia,South America,2019,36.3314486254631,475880000,4.63911093780464,13.5,31.6923376876584,976.46,3725.3799999999997,87.3187,NA,71,187.51999999999998,27,70.22,734.9599999999999,3250.67,0.01,0.22,0,0,0.23
BOL,Bolivia,South America,2020,35.9092002405292,641020000,6.4243335337743,16.9,29.4848667067549,1027.46,3583.01,84.1521,NA,121.32,249.99,27,64.21,735.64,2942.2000000000003,0.05,0,0.01,0,0.060000000000000005
BOL,Bolivia,South America,2021,38.2551705119956,925780000,8.50978950271165,12.8,29.7453810092839,1177.2199999999998,4161.78,88.2445,NA,171.15,350.53,127.8,119.62,735.64,3236.83,0.02,0,0,0,0.02
BOL,Bolivia,South America,2022,NA,NA,NA,NA,24.9912342215989,1227.6000000000001,4171.53,89.6385,NA,171.82999999999998,351.54,127.8,440.54,735.64,2851.79,0.13,0,0,0,0.13
BOL,Bolivia,South America,2023,NA,NA,NA,NA,NA,1312.8899999999999,3697.46,NA,NA,173.32,370.25,135,482.81,736.0400000000001,2322.6800000000003,234.06,0,0,0,234.06
BOL,Bolivia,South America,2024,NA,NA,NA,NA,NA,1297.61,NA,NA,NA,177.07,0,135,0,717.01,0,0,0,0,0,0
BRA,Brazil,South America,2019,81.4302357542747,117602450000,18.5776469435984,47.5,62.8525888106762,144611.28999999998,515025.36,1585.8067,21256140000,4708.740000000001,6666.64,15456.63,55985.9,109094.56,397876.69,4,1178.53,71.22,0.21,1253.96
BRA,Brazil,South America,2020,83.1761424000102,126600640000,20.1348423255784,50,63.0413000744317,150690.22999999998,522392.28,1581.4031,12142270000,8485.179999999998,10760.400000000001,17216.55,57050.32,109275.8,396381.65,476.69,605.07,52.73,0.28,1134.77
BRA,Brazil,South America,2021,77.3753492178891,144848630000,22.0769155734794,46.5,55.2984336444097,161303,507202.4,1659.9155,6040150000,14513.67,16763.660000000003,21002.39,72285.97,109408.53,362818.17,765.73,1203.64,0,0,1969.3700000000001
BRA,Brazil,South America,2022,NA,NA,NA,NA,63.0545151770595,176580.09999999998,593518.3200000001,1663.8934,11279480000,25398.74,30135.149999999998,24195.74,81631.71,109756.09000000001,427113.62,1621.29,768.15,2.28,0,2391.72
BRA,Brazil,South America,2023,NA,NA,NA,NA,60.2032798376475,194462.75,629903.73,NA,7675140000,37943.11,50641.96,29112.88,95800.75,109921.31,426013.42,527.29,14.8,5.9,0,547.99
BRA,Brazil,South America,2024,NA,NA,NA,NA,NA,213863.90000000002,NA,NA,NA,53115.780000000006,0,32959.31,0,109981.65,0,0,0,0,0,0
BRB,Barbados,North America,2019,3.40916985064258,39260000,3.40916985064258,3.4,0,33.27,43.92,0.9727,NA,33.21,43.86,0.06,0.06,0,0,0,0,0,0,0
BRB,Barbados,North America,2020,5.44542672560354,64060000,5.44542672560354,4.7,0,49.21,68.71,0.8057,NA,49.15,68.66,0.06,0.06,0,0,0,0,0,0,0
BRB,Barbados,North America,2021,7.32507956609401,87920000,7.32507956609401,5.5,0,63.99,84.64,0.8904,NA,63.93,84.58,0.06,0.06,0,0,0,0,0,0,0
BRB,Barbados,North America,2022,NA,NA,NA,5.5,NA,70.5,108.43,0.8928,NA,69.34,108.37,1.16,0.06,0,0,0,0,0,0,0
BRB,Barbados,North America,2023,NA,NA,NA,NA,NA,270.51,112.44,NA,NA,269.35,112.38,1.16,0.06,0,0,0,0,0,0,0
BRB,Barbados,North America,2024,NA,NA,NA,NA,NA,70.51,NA,NA,NA,69.35000000000001,0,1.16,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2019,0.0218978102189781,1080000,0.0218978102189781,0,0,1.22,1.09,7.4471,NA,1.22,1.09,0,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2020,0.0193548387096774,1110000,0.0193548387096774,0,0,1.46,1.29,9.8944,NA,1.46,1.29,0,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2021,0.0196525706264257,1120000,0.0196525706264257,0,0,4.88,4.319999999999999,9.6527,NA,4.88,4.319999999999999,0,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2022,NA,NA,NA,NA,NA,4.91,4.34,9.2077,NA,4.91,4.34,0,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2023,NA,NA,NA,NA,NA,5.05,4.470000000000001,NA,NA,5.05,4.470000000000001,0,0,0,0,0,0,0,0,0
BRN,Brunei,Asia,2024,NA,NA,NA,NA,NA,5.2,NA,NA,NA,5.2,0,0,0,0,0,0,0,0,0,0
BTN,Bhutan,Asia,2019,100,390000,0.00451055295909622,81,99.9954894470409,2335.04,8876.04,-4.647006,NA,0.12,0.17,0.6,0,2334.32,8875.87,0,0,0.7,0,0.7
BTN,Bhutan,Asia,2020,100,1500000,0.013191069118564,83.9,99.9868089308814,2335.04,11389.42,-4.912406,NA,0.12,0.17,0.6,1.11,2334.32,11388.14,0.51,0.26,0,0,0.77
BTN,Bhutan,Asia,2021,100,880000,0.00813068223815507,81.8,99.9918693177619,2335.33,10822.08,-4.790606,NA,0.39,0.38,0.6,0.39,2334.34,10821.310000000001,0.39,0.39,0,0,0.78
BTN,Bhutan,Asia,2022,NA,NA,NA,82.5,NA,2335.33,10754.33,-4.760006,NA,0.39,0.37,0.6,0.43,2334.34,10753.529999999999,19.26,0,0,0,19.26
BTN,Bhutan,Asia,2023,NA,NA,NA,NA,NA,2336.2,10536.06,NA,NA,1.27,0.55,0.6,0.43,2334.34,10535.08,0,0,11.63,0,11.63
BTN,Bhutan,Asia,2024,NA,NA,NA,NA,NA,2456.2999999999997,NA,NA,NA,3.37,0,0.6,0,2452.34,0,0,0,0,0,0
BWA,Botswana,Africa,2019,0.183787128712871,5940000,0.183787128712871,26.2,0,5.92,5.9399999999999995,9.349,NA,5.92,5.9399999999999995,0,0,0,0,0,0,0,0,0
BWA,Botswana,Africa,2020,0.272352132049519,5940000,0.272352132049519,27.7,0,5.91,5.9399999999999995,7.6837,NA,5.91,5.9399999999999995,0,0,0,0,0,0,0,0,0
BWA,Botswana,Africa,2021,0.254047322540473,6120000,0.254047322540473,27.4,0,6.3,6.18,8.7266,NA,6.3,6.18,0,0,0,0,40.41,0,0,0,40.41
BWA,Botswana,Africa,2022,NA,NA,NA,NA,NA,6.279999999999999,6.16,9.5717,5000000,6.279999999999999,6.16,0,0,0,0,1.45,0,0,0,1.45
BWA,Botswana,Africa,2023,NA,NA,NA,NA,NA,10.3,6.069999999999999,NA,60000000,10.3,6.069999999999999,0,0,0,0,74.27,0,0,0,74.27
BWA,Botswana,Africa,2024,NA,NA,NA,NA,NA,10.3,NA,NA,NA,10.3,0,0,0,0,0,0,0,0,0,0
CAF,Central African Republic,Africa,2019,96.473071423708,430000,0.292775924286784,91.3,96.1802954994212,19.15,141.69,-148.28063731,NA,0.3,0.42,0,0,18.849999999999998,141.26,53.02,0,0,0,53.02
CAF,Central African Republic,Africa,2020,96.473071423708,430000,0.292775924286784,90.9,96.1802954994212,19.189999999999998,141.75,-147.87473731,NA,0.34,0.48,0,0,18.849999999999998,141.26,6.72,0,3.78,0,10.5
CAF,Central African Republic,Africa,2021,96.473071423708,430000,0.292775924286784,90.9,96.1802954994212,19.189999999999998,141.73999999999998,-147.74533731,NA,0.34,0.48,0,0,18.849999999999998,141.26,0,0,0,0,0
CAF,Central African Republic,Africa,2022,NA,NA,NA,90.9,NA,19.18,141.73999999999998,-147.34783731,NA,0.33,0.47,0,0,18.849999999999998,141.26,78.85,0,0,0,78.85
CAF,Central African Republic,Africa,2023,NA,NA,NA,NA,NA,59.269999999999996,198.67000000000002,NA,NA,40.42,57.4,0,0,18.849999999999998,141.26,0.65,0,0,0,0.65
CAF,Central African Republic,Africa,2024,NA,NA,NA,NA,NA,59.269999999999996,NA,NA,NA,40.42,0,0,0,18.849999999999998,0,0,0,0,0,0
CAN,Canada,North America,2019,65.9263041834774,48071000000,7.37157517178771,22.4,58.5547290116897,99987.5,429785,768.291634469537,NA,2828,3752,13220,32873,81396,381732,0,0,0,0,0
CAN,Canada,North America,2020,67.1089532329541,50573000000,7.76298884203708,23.9,59.3459643909171,100390,437045,697.706858779863,NA,3068,4072,13532,35761,81209,386506,0,0,0,0,0
